Id;Fecha;Tmax;HTmax;Tmin;HTmin;Tmed;Racha;HRacha;Vmax;HVmax;TPrec;Prec1;Prec2;Prec3;Prec4
3195;2015-07-31;31.0;19:00;21.1;23:59;26.1;43;20:00;19;20:00;0;0;0;0;0
3195;2015-08-01;32.3;17:00;17.9;06:50;25.1;35;06:50;18;00:40;0;0;0;0;0
3195;2015-08-02;;;;;;;;;;;;;;
3195;2015-08-03;36.0;17:10;23.8;08:00;29.9;32;20:40;14;20:40;0;0;0;0;0
3195;2015-08-04;34.9;16:30;22.2;08:20;28.6;33;15:50;13;18:20;0;0;0;0;0
3195;2015-08-05;;;;;;;;;;;0;0;0;
3195;2015-08-06;37.6;16:00;20.2;08:00;28.9;35;16:00;17;16:00;0;0;0;0;0
3195;2015-08-07;35.6;15:50;21.1;07:50;28.3;40;15:30;19;17:40;0;0;0;0;0
3195;2015-08-08;34.2;18:20;23.7;23:59;29;46;22:50;19;22:50;0;0;0;0;0
3195;2015-08-09;33.5;17:30;16.7;07:40;25.1;42;01:30;19;01:50;0;0;0;0;0
3195;2015-08-10;36.9;16:40;19.8;08:10;28.4;33;02:40;15;01:10;0;0;0;0;0
3195;2015-08-11;34.5;16:20;22.7;07:10;28.6;39;14:50;15;14:40;0;0;0;0;0
3195;2015-08-12;33.3;14:30;20.1;07:10;26.7;27;18:30;13;17:10;0;0;0;0;0
3195;2015-08-13;27.8;16:30;18.0;08:00;22.9;40;14:00;20;13:40;0;0;0;0;0
3195;2015-08-14;27.1;17:10;16.1;07:20;21.6;27;19:20;12;19:50;0;0;0;0;0
3195;2015-08-15;28.5;15:40;18.9;08:20;23.7;46;16:50;11;21:00;0;0;0;0;0
3195;2015-08-16;30.0;17:40;18.1;06:50;24.1;27;21:10;11;03:40;0;0;0;0;0
3195;2015-08-17;32.0;16:30;20.9;06:20;26.4;36;23:59;18;23:59;0;0;0;0;0
3195;2015-08-18;32.3;16:20;19.2;08:20;25.8;38;23:50;17;00:50;0;0;0;0;0
3195;2015-08-19;32.6;16:40;19.1;08:10;25.8;;;;;0;0;0;0;0
3195;2015-08-20;34.6;16:30;21.1;08:40;27.8;;;;;0;0;0;0;0
3195;2015-08-21;33.6;17:50;23.1;08:00;28.3;48;22:50;23;22:50;0;0;0;0;0
3195;2015-08-22;31.8;16:20;18.6;04:30;25.2;42;17:50;17;19:30;1.1;1.1;0;0;0
3195;2015-08-23;26.0;15:40;18.0;09:20;22;47;16:10;20;12:10;0;0;0;0;0
3195;2015-08-24;25.1;16:30;14.6;07:00;19.9;48;04:40;20;04:30;0.2;0;0.2;0;0
3195;2015-08-25;29.4;16:00;14.8;06:30;22.1;18;10:30;8;10:10;0;0;0;0;0
3195;2015-08-26;32.5;15:40;19.8;07:40;26.1;33;17:00;14;18:00;0;0;0;0;0
3195;2015-08-27;32.3;16:20;18.2;06:20;25.3;41;17:50;17;15:00;0;0;0;0;0
3195;2015-08-28;34.7;16:20;18.6;08:00;26.7;24;23:59;11;23:59;0;0;0;0;0
3195;2015-08-29;35.4;16:50;22.4;08:40;28.9;34;02:20;15;23:00;0;0;0;0;0
3195;2015-08-30;35.5;16:40;21.5;20:50;28.5;75;19:10;26;19:10;3.3;0;0;0;3.3
3195;2015-08-31;;;;;;32;17:50;15;18:50;0.1;0;0;0.1;0
3195;2015-09-01;30.3;16:40;18.5;06:20;24.4;24;10:50;12;09:50;0;0;0;0;0
3195;2015-09-02;30.0;16:10;19.7;07:50;24.9;30;02:20;15;23:10;0;0;0;0;0
3195;2015-09-03;26.9;16:20;17.1;08:20;22;29;12:40;13;12:00;0;0;0;0;0
3195;2015-09-04;26.2;16:30;16.5;07:50;21.4;53;16:50;20;02:40;0.7;0;0;0.7;0
3195;2015-09-05;26.8;16:20;13.5;08:30;20.1;37;00:40;17;02:20;0;0;0;0;0
3195;2015-09-06;27.3;17:20;17.1;08:10;22.2;21;00:50;10;01:20;0;0;0;0;0
3195;2015-09-07;27.8;15:40;16.5;07:30;22.1;24;00:10;12;00:10;0.9;0;0.3;0.1;0.5
3195;2015-09-08;28.2;17:40;14.4;08:20;21.3;28;18:10;12;17:00;0.1;0;0.1;0;0
3195;2015-09-09;28.6;16:00;15.9;08:10;22.3;35;16:10;14;16:10;0;0;0;0;0
3195;2015-09-10;28.3;16:20;17.8;08:10;23;32;14:20;13;16:00;0;0;0;0;0
3195;2015-09-11;30.1;16:10;16.8;08:10;23.4;33;15:20;14;14:10;0;0;0;0;0
3195;2015-09-12;27.7;16:10;19.6;08:10;23.7;33;16:50;15;17:00;0;0;0;0;0
3195;2015-09-13;24.8;16:20;17.8;09:20;21.3;49;18:00;23;18:00;0;0;0;0;0
3195;2015-09-14;24.2;16:00;13.8;08:00;19;39;01:10;16;00:20;0.1;0.1;0;0;0
3195;2015-09-15;19.8;15:00;15.0;17:50;17.4;47;14:50;19;14:20;1;0;0;0.9;0.1
3195;2015-09-16;22.1;14:50;15.3;22:20;18.7;64;13:40;24;13:00;7.8;0;0;2.9;4.9
3195;2015-09-17;20.5;16:30;10.4;08:20;15.4;33;01:40;15;01:50;0;0;0;0;0
3195;2015-09-18;23.9;15:40;11.5;06:20;17.7;21;11:20;12;11:20;0;0;0;0;0
3195;2015-09-19;25.9;15:40;13.8;08:20;19.8;26;01:10;13;01:10;0;0;0;0;0
3195;2015-09-20;28.1;15:50;14.5;08:00;21.3;22;02:30;10;02:20;0;0;0;0;0
3195;2015-09-21;29.5;15:30;14.6;08:10;22.1;27;15:20;13;16:30;0;0;0;0;0
3195;2015-09-22;29.0;15:30;14.1;08:10;21.6;36;21:50;15;19:50;0;0;0;0;0
3195;2015-09-23;24.5;16:30;15.3;07:50;19.9;37;22:30;18;10:20;0;0;0;0;0
3195;2015-09-24;27.1;17:50;14.1;08:20;20.6;26;23:50;11;23:50;0;0;0;0;0
3195;2015-09-25;29.2;15:30;16.4;08:20;22.8;25;00:10;11;04:10;0;0;0;0;0
3195;2015-09-26;28.6;16:00;17.1;07:20;22.9;40;18:10;17;18:10;0;0;0;0;0
3195;2015-09-27;27.1;15:40;16.5;08:50;21.8;31;01:20;14;01:30;0;0;0;0;0
3195;2015-09-28;24.7;15:20;14.4;08:20;19.6;25;20:30;13;14:20;0;0;0;0;0
3195;2015-09-29;23.8;15:20;13.1;07:50;18.4;24;19:10;12;19:00;0;0;0;0;0
3195;2015-09-30;23.4;15:20;15.3;04:50;19.3;21;17:50;10;18:40;0;0;0;0;0
3195;2015-10-01;25.4;15:00;12.8;08:20;19.1;32;16:40;14;17:50;0;0;0;0;0
3195;2015-10-02;24.9;15:10;14.7;09:00;19.8;35;18:00;17;17:50;0;0;0;0;0
3195;2015-10-03;24.4;18:10;15.0;05:40;19.7;34;16:10;14;18:20;0;0;0;0;0
3195;2015-10-04;21.4;13:10;15.4;09:20;18.4;33;17:30;16;17:30;0.4;0;0.4;0;0
3195;2015-10-05;22.4;17:10;16.7;23:20;19.6;48;16:20;21;16:30;10.1;3.5;0.6;0;6
3195;2015-10-06;20.7;15:00;14.6;05:20;17.7;45;10:40;18;17:30;;;0;0;0
3195;2015-10-07;20.5;15:20;12.5;04:30;16.5;18;15:10;10;11:20;0;0;0;0;0
3195;2015-10-08;;;;;;;;;;;0;;0;0
3195;2015-10-09;21.5;15:30;11.9;08:00;16.7;19;17:50;10;18:10;0;0;0;0;0
3195;2015-10-10;22.3;15:00;11.3;08:20;16.8;26;15:00;10;17:50;0;0;0;0;0
3195;2015-10-11;20.2;17:40;14.1;08:10;17.2;29;16:00;13;17:00;4.1;3;0.8;0.3;0
3195;2015-10-12;21.4;14:50;15.3;10:30;18.3;24;17:30;12;17:00;0;0;0;0;0
3195;2015-10-13;16.0;11:10;11.8;15:50;13.9;39;15:40;16;14:30;2.4;0;0;2.4;0
3195;2015-10-14;17.1;17:00;7.7;08:00;12.4;19;01:00;10;00:10;0;0;0;0;0
3195;2015-10-15;19.1;17:30;7.5;08:50;13.3;21;06:50;10;06:40;0.1;0.1;0;0;0
3195;2015-10-16;20.5;17:20;8.7;06:20;14.6;17;23:59;9;23:50;0;0;0;0;0
3195;2015-10-17;21.5;15:10;13.2;05:50;17.3;20;09:50;11;02:30;7.5;0;0;1.4;6.1
3195;2015-10-18;18.4;15:10;13.8;09:00;16.1;23;18:50;9;18:30;20.5;1.4;0;3.5;15.6
3195;2015-10-19;19.0;17:00;14.2;08:50;16.6;21;10:30;10;11:40;3.2;2.7;0.5;0;0
3195;2015-10-20;20.0;13:40;13.3;23:50;16.7;46;14:40;20;13:30;0.1;0;0;0.1;0
3195;2015-10-21;16.6;17:00;7.5;07:50;12.1;26;00:20;11;12:00;0;0;0;0;0
3195;2015-10-22;18.8;17:20;7.7;07:40;13.2;18;16:50;8;16:50;0;0;0;0;0
3195;2015-10-23;19.0;16:00;9.8;07:40;14.4;25;03:30;12;03:30;0;0;0;0;0
3195;2015-10-24;20.1;17:00;12.0;06:10;16.1;17;07:30;8;07:30;0;0;0;0;0
3195;2015-10-25;20.4;16:30;13.4;07:30;16.9;24;19:50;11;18:50;0;0;0;0;0
3195;2015-10-26;17.7;13:10;13.8;08:10;15.8;21;23:30;9;23:40;0.6;0;0;0.6;0
3195;2015-10-27;15.8;13:50;9.9;23:50;12.8;45;16:40;22;16:40;1.6;0;0.2;0;1.4
3195;2015-10-28;;;;;;;;;;;;0.5;0;0
3195;2015-10-29;;;;;;;;;;;0;;;0
3195;2015-10-30;20.3;16:30;10.9;06:10;15.6;19;21:40;9;09:40;0;0;0;0;0
3195;2015-10-31;19.7;14:30;13.0;06:00;16.4;25;03:10;12;03:20;0;0;0;0;0
3195;2015-11-01;18.8;15:10;14.7;06:40;16.7;42;10:50;22;10:50;0;0;0;0;0
3195;2015-11-02;16.2;00:10;10.3;20:40;13.3;40;07:00;19;07:00;26.6;10.5;12;3.9;0.2
3195;2015-11-03;14.3;17:40;9.8;04:30;12.1;31;03:10;12;01:40;2.4;1.3;1.1;0;0
3195;2015-11-04;16.0;15:20;10.9;02:10;13.4;17;14:50;9;14:50;0.3;0;0;0;0.3
3195;2015-11-05;17.4;16:20;12.9;02:30;15.1;22;13:20;10;13:10;0.1;0.1;0;0;0
3195;2015-11-06;19.7;14:00;11.8;08:20;15.8;13;15:00;6;10:50;0;0;0;0;0
3195;2015-11-07;21.5;15:00;12.1;08:00;16.8;14;09:20;8;09:30;0.1;0;0;0.1;0
3195;2015-11-08;21.0;15:10;13.4;07:30;17.2;22;14:50;12;08:40;0;0;0;0;0
3195;2015-11-09;20.6;15:30;10.9;06:30;15.8;16;07:40;8;07:40;0;0;0;0;0
3195;2015-11-10;19.8;15:20;10.2;06:40;15;18;07:50;10;07:40;0;0;0;0;0
3195;2015-11-11;19.7;15:40;8.8;07:10;14.3;13;00:50;5;00:20;0;0;0;0;0
3195;2015-11-12;19.3;16:00;8.5;08:00;13.9;12;02:50;5;08:40;0;0;0;0;0
3195;2015-11-13;19.2;15:40;8.2;07:20;13.7;30;23:20;16;23:20;0;0;0;0;0
3195;2015-11-14;16.2;16:10;10.2;08:10;13.2;34;01:30;16;01:50;0;0;0;0;0
3195;2015-11-15;17.4;16:10;7.6;08:20;12.5;15;01:20;9;01:20;0;0;0;0;0
3195;2015-11-16;16.5;16:00;7.3;07:10;11.9;15;15:30;6;15:30;0;0;0;0;0
3195;2015-11-17;15.9;16:20;6.4;08:00;11.1;12;12:40;6;10:50;0;0;0;0;0
3195;2015-11-18;18.4;16:00;6.4;06:20;12.4;10;01:10;5;20:20;0;0;0;0;0
3195;2015-11-19;19.0;16:10;8.5;08:00;13.8;10;13:40;6;18:00;0;0;0;0;0
3195;2015-11-20;18.7;16:00;8.5;08:20;13.6;32;23:20;11;23:00;;0;0;;0
3195;2015-11-21;;;;;;55;08:40;21;17:30;0.6;0;0.5;0;0.1
3195;2015-11-22;9.2;16:30;3.8;02:10;6.5;30;12:30;13;12:20;0;0;0;0;0
3195;2015-11-23;10.4;14:30;2.9;07:10;6.6;37;13:20;17;17:30;0;0;0;0;0
3195;2015-11-24;10.9;15:20;2.3;07:00;6.6;14;21:20;6;22:40;0;0;0;0;0
3195;2015-11-25;15.8;15:20;6.7;00:00;11.3;38;05:40;17;11:30;0;0;0;0;0
3195;2015-11-26;16.1;15:00;6.3;08:30;11.2;40;14:10;17;14:30;0;0;0;0;0
3195;2015-11-27;16.2;14:30;7.4;08:40;11.8;45;00:10;17;00:10;0;0;0;0;0
3195;2015-11-28;15.3;14:40;5.1;08:00;10.2;25;20:20;14;20:20;0;0;0;0;0
3195;2015-11-29;12.6;16:00;2.4;08:00;7.5;13;03:00;5;01:10;0;0;0;0;0
3195;2015-11-30;14.8;15:50;2.2;07:40;8.5;16;08:30;8;08:20;0;0;0;0;0
3195;2015-12-01;14.6;15:50;3.0;05:30;8.8;14;06:10;6;06:10;0;0;0;0;0
3195;2015-12-02;13.4;16:30;4.4;06:50;8.9;11;13:00;5;23:10;0;0;0;0;0
3195;2015-12-03;;;;;;;;;;;0;0;0;
3195;2015-12-04;16.3;16:10;6.2;06:40;11.2;16;01:10;7;01:10;0;0;0;0;0
3195;2015-12-05;16.6;16:00;7.6;07:40;12.1;15;08:20;8;23:20;0;0;0;0;0
3195;2015-12-06;15.5;15:40;6.5;08:00;11;14;11:10;8;11:20;0;0;0;0;0
3195;2015-12-07;11.6;15:30;7.6;06:20;9.6;17;05:50;8;08:00;0;0;0;0;0
3195;2015-12-08;13.9;16:00;7.8;07:30;10.8;14;08:10;7;08:10;0;0;0;0;0
3195;2015-12-09;14.5;16:00;8.4;07:50;11.4;30;10:50;15;11:20;0;0;0;0;0
3195;2015-12-10;13.5;14:40;8.1;08:00;10.8;18;21:50;10;21:40;0;0;0;0;0
3195;2015-12-11;13.8;15:20;9.0;07:10;11.4;19;14:30;8;06:20;0;0;0;0;0
3195;2015-12-12;12.0;00:00;9.1;08:50;10.6;18;07:20;9;07:50;0;0;0;0;0
3195;2015-12-13;12.4;16:20;5.5;08:40;8.9;23;06:00;8;17:00;0;0;0;0;0
3195;2015-12-14;14.1;14:50;8.8;09:50;11.5;21;15:20;10;15:20;0.2;0;0;0;0.2
3195;2015-12-15;15.6;16:00;8.8;08:20;12.2;19;21:30;9;16:10;0;0;0;0;0
3195;2015-12-16;15.3;15:20;6.9;08:00;11.1;17;03:00;9;03:00;0;0;0;0;0
3195;2015-12-17;15.1;15:50;6.6;08:30;10.9;15;00:50;8;23:59;0;0;0;0;0
3195;2015-12-18;15.1;15:50;7.6;08:40;11.4;12;04:20;6;00:10;0;0;0;0;0
3195;2015-12-19;15.4;16:20;6.1;08:50;10.7;17;06:20;9;06:20;0;0;0;0;0
3195;2015-12-20;14.8;15:00;6.8;08:10;10.8;31;15:20;12;15:10;0;0;0;0;0
3195;2015-12-21;13.7;15:50;5.7;07:10;9.7;;;;;;0;0;0;
3195;2015-12-22;14.7;15:50;5.2;08:10;9.9;21;00:50;13;00:50;0;0;0;0;0
3195;2015-12-23;14.3;15:40;4.9;07:50;9.6;19;01:00;10;00:40;0;0;0;0;0
3195;2015-12-24;10.0;15:50;3.2;08:40;6.6;10;12:40;4;13:20;0;0;0;0;0
3195;2015-12-25;12.8;15:50;3.3;06:40;8.1;19;23:00;11;23:30;0;0;0;0;0
3195;2015-12-26;11.1;15:40;3.8;07:40;7.5;21;23:10;9;23:10;0;0;0;0;0
3195;2015-12-27;13.8;15:50;5.9;06:30;9.9;23;14:00;13;09:50;0;0;0;0;0
3195;2015-12-28;14.1;14:00;6.4;09:00;10.3;30;13:50;14;13:00;0.7;0;0;0.2;0.5
3195;2015-12-29;10.7;00:00;6.0;10:10;8.3;22;03:50;9;03:00;;;;;
3195;2015-12-30;10.4;20:40;7.0;08:30;8.7;18;21:20;9;21:20;0;0;0;0;0
3195;2015-12-31;12.2;15:00;9.2;21:30;10.7;22;14:10;10;14:30;0.6;0.2;0.4;0;0
3195;2016-01-01;14.6;16:30;8.8;07:30;11.7;31;20:00;13;19:30;2.8;0;0;0;2.8
3195;2016-01-02;11.4;15:40;5.8;23:50;8.6;33;15:00;18;15:00;0.1;0;0;0;0.1
3195;2016-01-03;11.9;23:50;5.1;01:10;8.5;35;17:00;15;17:40;0.1;0;0;0;0.1
3195;2016-01-04;13.8;11:40;7.2;22:50;10.5;84;11:00;28;12:40;3.9;0.1;0.1;0;3.7
3195;2016-01-05;9.5;14:00;4.6;22:20;7;43;14:40;19;13:00;0;0;0;0;0
3195;2016-01-06;8.8;23:40;1.6;07:00;5.2;51;22:10;26;22:10;0.1;0;0;0;0.1
3195;2016-01-07;14.7;16:30;8.7;00:00;11.7;50;14:30;22;17:50;0;0;0;0;0
3195;2016-01-08;13.2;00:10;10.4;20:50;11.8;42;11:40;18;14:30;0.9;0.4;0;0;0.5
3195;2016-01-09;11.8;14:20;8.6;03:50;10.2;46;17:30;20;23:59;5.2;5.1;0.1;0;0
3195;2016-01-10;12.3;14:40;9.4;06:00;10.8;62;23:50;23;23:40;3.7;0;0.6;1.5;1.6
3195;2016-01-11;11.8;00:10;5.7;23:59;8.8;62;00:40;27;01:10;8.3;4.9;3.4;0;0
3195;2016-01-12;10.6;15:10;3.3;08:40;7;25;14:50;12;14:50;0;0;0;0;0
3195;2016-01-13;;;;;;14;15:00;5;16:30;0;0;0;0;0
3195;2016-01-14;9.1;19:10;4.4;07:00;6.8;19;16:00;8;16:00;1.7;0;0.2;1.4;0.1
3195;2016-01-15;9.7;15:40;4.8;23:50;7.3;43;14:20;20;13:00;0.1;0.1;0;0;0
3195;2016-01-16;8.5;14:50;0.9;07:20;4.7;37;13:40;15;11:30;0;0;0;0;0
3195;2016-01-17;7.0;16:30;-0.5;09:00;3.3;19;18:10;7;18:10;0;0;0;0;0
3195;2016-01-18;10.1;15:50;2.6;07:40;6.4;33;23:50;15;14:30;0;0;0;0;0
3195;2016-01-19;9.1;16:20;2.6;08:50;5.9;21;01:40;8;00:50;0;0;0;0;0
3195;2016-01-20;9.2;16:20;2.3;05:20;5.7;15;23:10;6;20:20;0;0;0;0;0
3195;2016-01-21;9.3;16:50;5.1;09:30;7.2;12;18:00;6;18:00;0;0;0;0;0
3195;2016-01-22;11.3;16:50;6.5;05:50;8.9;17;05:50;8;05:20;0.7;0;0;0;0.7
3195;2016-01-23;16.6;16:30;8.8;09:00;12.7;18;05:00;8;06:40;0;0;0;0;0
3195;2016-01-24;17.7;16:30;8.6;07:40;13.2;17;05:00;9;05:10;0;0;0;0;0
3195;2016-01-25;16.5;16:30;8.7;07:00;12.6;17;08:30;8;07:50;0;0;0;0;0
3195;2016-01-26;14.6;15:10;7.4;07:50;11;20;16:50;11;16:50;0;0;0;0;0
3195;2016-01-27;10.1;17:10;7.8;01:10;9;14;14:40;8;14:40;0;0;0;0;0
3195;2016-01-28;9.6;12:50;7.5;18:50;8.6;21;14:40;10;15:00;2.2;0;0;1.2;1
3195;2016-01-29;10.7;17:20;6.9;04:30;8.8;28;09:30;13;09:30;1.3;1;0.3;0;0
3195;2016-01-30;13.3;16:10;4.9;09:00;9.1;25;13:30;11;13:30;0;0;0;0;0
3195;2016-01-31;15.1;15:20;7.3;06:10;11.2;29;03:30;13;03:40;0;0;0;0;0
3195;2016-02-01;15.6;16:40;6.0;08:10;10.8;17;07:20;8;07:20;0;0;0;0;0
3195;2016-02-02;14.4;17:10;6.4;08:00;10.4;12;07:00;6;06:10;0;0;0;0;0
3195;2016-02-03;14.7;14:30;6.3;23:59;10.5;39;17:00;19;17:00;0;0;0;0;0
3195;2016-02-04;11.3;16:50;3.2;08:00;7.3;32;11:50;17;01:00;0;0;0;0;0
3195;2016-02-05;10.9;16:30;3.3;08:40;7.1;30;00:20;13;00:20;0;0;0;0;0
3195;2016-02-06;11.7;15:30;3.0;06:50;7.3;40;23:40;16;23:40;0;0;0;0;0
3195;2016-02-07;10.7;14:30;4.2;05:50;7.4;53;12:50;26;12:40;12.8;12.8;0;0;0
3195;2016-02-08;12.2;14:00;5.6;05:40;8.9;34;15:10;17;14:30;0;0;0;0;0
3195;2016-02-09;12.9;14:50;9.1;08:10;11;67;14:40;28;14:20;0.6;0;0;0;0.6
3195;2016-02-10;14.5;16:30;8.9;07:30;11.7;56;13:40;24;14:20;0;0;0;0;0
3195;2016-02-11;16.4;16:00;11.0;23:40;13.7;50;17:50;20;16:10;2.6;0;2.3;0.3;0
3195;2016-02-12;13.6;19:20;9.0;06:00;11.3;58;10:30;23;09:40;5.5;0;1;4.4;0.1
3195;2016-02-13;14.0;16:00;12.1;07:50;13.1;55;18:20;23;18:20;2.6;0;0.3;0;2.3
3195;2016-02-14;12.3;00:00;4.5;23:40;8.4;64;12:10;26;13:10;2.2;0;1.6;0.5;0.1
3195;2016-02-15;10.6;13:30;2.9;23:30;6.8;63;16:00;29;17:20;0;0;0;0;0
3195;2016-02-16;8.6;14:20;1.4;23:50;5;53;07:50;18;08:00;0;0;0;0;0
3195;2016-02-17;8.9;16:40;-2.1;07:30;3.4;35;23:50;17;18:10;0;0;0;0;0
3195;2016-02-18;10.5;14:10;3.7;02:20;7.1;33;00:50;18;23:59;3.3;1.7;0.1;1.5;0
3195;2016-02-19;11.4;16:20;1.9;08:00;6.6;33;10:10;16;01:10;0;0;0;0;0
3195;2016-02-20;13.7;17:20;2.7;08:00;8.2;24;09:50;13;09:50;0;0;0;0;0
3195;2016-02-21;14.0;16:20;4.5;06:20;9.3;21;05:20;11;14:10;0;0;0;0;0
3195;2016-02-22;15.7;17:00;5.3;07:20;10.5;24;16:50;14;01:40;0;0;0;0;0
3195;2016-02-23;15.5;16:50;5.4;08:00;10.5;23;16:50;10;16:40;0;0;0;0;0
3195;2016-02-24;11.2;15:20;4.5;06:30;7.8;33;15:30;17;15:20;1.4;0;0;0;1.4
3195;2016-02-25;13.5;16:20;4.8;06:20;9.2;42;13:20;18;13:30;0.2;0.1;0;0.1;0
3195;2016-02-26;8.0;13:30;3.5;23:59;5.8;49;22:00;20;22:00;5.1;0;0;4.2;0.9
3195;2016-02-27;8.2;16:00;2.9;02:20;5.5;54;23:20;27;23:00;0;0;0;0;0
3195;2016-02-28;11.3;13:50;3.8;02:20;7.6;64;00:30;25;12:50;0;0;0;0;0
3195;2016-02-29;13.3;16:50;3.5;08:20;8.4;42;03:30;21;15:30;0;0;0;0;0
3195;2016-03-01;16.9;17:10;1.8;06:30;9.3;17;14:40;7;19:50;0;0;0;0;0
3195;2016-03-02;18.9;14:20;4.3;05:20;11.6;45;14:30;23;14:40;0;0;0;0;0
3195;2016-03-03;15.7;17:20;5.5;08:20;10.6;28;00:10;14;00:10;0;0;0;0;0
3195;2016-03-04;15.3;15:50;4.7;07:10;10;52;20:00;21;17:20;3.4;0;0;0;3.4
3195;2016-03-05;11.0;15:10;3.1;07:40;7;45;15:50;20;15:50;0;0;0;0;0
3195;2016-03-06;11.3;14:10;2.0;08:00;6.7;38;11:20;18;12:10;0;0;0;0;0
3195;2016-03-07;10.7;16:40;3.9;07:50;7.3;47;22:00;22;17:20;1.1;0;1.1;0;0
3195;2016-03-08;11.1;14:40;4.5;07:50;7.8;51;11:30;20;10:00;0;0;0;0;0
3195;2016-03-09;14.7;16:00;3.3;04:00;9;57;19:10;19;16:10;0;0;0;0;0
3195;2016-03-10;11.6;15:50;3.2;06:50;7.4;57;14:00;24;15:10;0;0;0;0;0
3195;2016-03-11;14.1;17:00;4.3;07:50;9.2;46;02:20;19;02:00;0;0;0;0;0
3195;2016-03-12;13.7;17:20;1.7;07:40;7.7;21;23:10;11;23:30;0;0;0;0;0
3195;2016-03-13;15.6;17:30;2.9;07:30;9.3;24;02:10;12;02:00;0;0;0;0;0
3195;2016-03-14;13.4;17:10;2.8;07:50;8.1;40;06:30;19;03:20;0;0;0;0;0
3195;2016-03-15;15.1;15:40;3.1;07:10;9.1;24;01:10;14;18:40;0;0;0;0;0
3195;2016-03-16;16.4;17:00;3.0;06:40;9.7;22;17:00;10;17:40;0;0;0;0;0
3195;2016-03-17;16.4;15:00;5.7;07:20;11;28;14:50;13;17:20;0;0;0;0;0
3195;2016-03-18;14.4;16:10;5.1;06:50;9.7;32;17:50;15;17:00;2.8;0;0;0;2.8
3195;2016-03-19;12.7;16:00;7.5;23:50;10.1;40;13:50;18;13:50;15;13.2;1.6;0.2;0
3195;2016-03-20;13.9;15:40;4.8;06:00;9.3;36;19:30;17;19:30;0.1;0;0;0.1;0
3195;2016-03-21;14.4;14:40;6.7;23:30;10.5;35;16:10;19;15:30;12;0;0;2.6;9.4
3195;2016-03-22;14.9;14:30;5.9;01:00;10.4;27;08:30;14;08:40;6.9;6.8;0;0;0.1
3195;2016-03-23;14.4;16:20;4.7;07:50;9.5;31;14:20;14;18:40;0;0;0;0;0
3195;2016-03-24;19.3;16:40;3.2;06:10;11.2;26;00:50;11;00:40;0;0;0;0;0
3195;2016-03-25;17.7;15:20;5.4;06:10;11.6;19;14:40;8;14:40;0.1;0;0;0.1;0
3195;2016-03-26;15.9;14:40;6.4;06:30;11.1;42;16:50;19;18:40;0;0;0;0;0
3195;2016-03-27;16.3;16:20;7.7;09:30;12;44;23:20;22;23:20;0.4;0.4;0;0;0
3195;2016-03-28;13.5;17:40;8.5;08:50;11;34;00:20;17;00:30;0;0;0;0;0
3195;2016-03-29;19.1;17:30;9.3;04:00;14.2;31;16:40;15;18:20;0;0;0;0;0
3195;2016-03-30;22.7;17:40;8.2;07:50;15.5;36;17:20;16;17:20;0;0;0;0;0
3195;2016-03-31;14.5;00:00;4.7;08:50;9.6;66;05:00;27;05:00;0.4;0.4;0;0;0
3195;2016-04-01;14.6;18:00;4.8;07:50;9.7;33;00:20;14;00:20;0;0;0;0;0
3195;2016-04-02;17.3;16:50;4.2;08:10;10.7;30;15:20;13;16:00;0;0;0;0;0
3195;2016-04-03;14.2;15:30;8.6;23:40;11.4;47;15:10;20;15:30;0.3;0;0;0.1;0.2
3195;2016-04-04;9.9;13:50;7.1;07:40;8.5;25;14:30;14;14:30;10.7;1.5;2.5;4.1;2.6
3195;2016-04-05;16.1;17:50;7.4;02:50;11.8;53;15:30;22;15:10;1.7;0.3;0.1;0.6;0.7
3195;2016-04-06;20.4;18:00;6.3;06:30;13.3;26;10:40;14;10:50;;;;0;0
3195;2016-04-07;20.7;18:20;6.9;07:00;13.8;25;03:00;14;01:20;0;0;0;0;0
3195;2016-04-08;14.4;17:10;5.6;07:50;10;56;04:00;26;02:40;0;0;0;0;0
3195;2016-04-09;19.2;16:40;5.7;08:00;12.5;32;18:10;14;18:30;0;0;0;0;0
3195;2016-04-10;13.6;18:10;6.3;21:30;10;47;21:00;19;18:20;0;0;0;0;0
3195;2016-04-11;13.7;16:40;5.2;05:00;9.4;37;16:00;15;17:30;4.1;0;0.1;1.6;2.4
3195;2016-04-12;12.8;17:50;7.7;01:00;10.3;45;19:20;16;14:40;10.8;0.4;6.4;1.1;2.9
3195;2016-04-13;15.8;15:50;7.1;08:40;11.5;37;17:10;18;16:30;2;2;0;0;0
3195;2016-04-14;19.2;16:40;8.2;07:30;13.7;30;15:40;15;18:40;0;0;0;0;0
3195;2016-04-15;19.7;16:00;8.7;07:40;14.2;50;17:00;20;17:00;1.2;0;0;0;1.2
3195;2016-04-16;14.1;18:30;10.1;07:40;12.1;52;20:50;21;14:40;14;0.4;1;12.5;0.1
3195;2016-04-17;17.8;16:00;7.4;07:50;12.6;33;16:20;16;16:20;0;0;0;0;0
3195;2016-04-18;21.7;17:00;8.0;08:00;14.9;33;21:40;15;21:40;0;0;0;0;0
3195;2016-04-19;16.8;00:10;11.0;14:10;13.9;35;00:40;14;00:20;13.7;0;0;13.6;0.1
3195;2016-04-20;12.4;00:10;8.7;06:20;10.5;39;06:20;19;06:20;16.3;11.1;1.7;2.9;0.6
